RunId,iteration,Step,height,width,tree_density,cloud_quantity,rainy_season,biome_name,random_fire,position_fire,cloud_step,clouds_per_step,clouds_size,reprod_speed,water_density,num_of_lakes,corridor_density,obstacles_density,obstacles,wind_intensity,Fine,Burning,Burned,Terra,Total,Clouds
5,5,72,100,100,0,0,False,Default,True,Top,15,0,3,1,0.15,1,0.15,0.15,True,True,8856,0,0,0,8856,0
5,5,73,100,100,0,0,False,Default,True,Top,15,0,3,1,0.15,1,0.15,0.15,True,True,8856,0,0,0,8856,0
5,5,74,100,100,0,0,False,Default,True,Top,15,0,3,1,0.15,1,0.15,0.15,True,True,8856,0,0,0,8856,0
5,5,75,100,100,0,0,False,Default,True,Top,15,0,3,1,0.15,1,0.15,0.15,True,True,8856,0,0,0,8856,0
5,5,76,100,100,0,0,False,Default,True,Top,15,0,3,1,0.15,1,0.15,0.15,True,True,8856,0,0,0,8856,0
5,5,77,100,100,0,0,False,Default,True,Top,15,0,3,1,0.15,1,0.15,0.15,True,True,8856,0,0,0,8856,0
5,5,78,100,100,0,0,False,Default,True,Top,15,0,3,1,0.15,1,0.15,0.15,True,True,8856,0,0,0,8856,0
5,5,79,100,100,0,0,False,Default,True,Top,15,0,3,1,0.15,1,0.15,0.15,True,True,8856,0,0,0,8856,0
5,5,80,100,100,0,0,False,Default,True,Top,15,0,3,1,0.15,1,0.15,0.15,True,True,8856,0,0,0,8856,0
5,5,81,100,100,0,0,False,Default,True,Top,15,0,3,1,0.15,1,0.15,0.15,True,True,8856,0,0,0,8856,0
5,5,82,100,100,0,0,False,Default,True,Top,15,0,3,1,0.15,1,0.15,0.15,True,True,8856,0,0,0,8856,0
5,5,83,100,100,0,0,False,Default,True,Top,15,0,3,1,0.15,1,0.15,0.15,True,True,8856,0,0,0,8856,0
5,5,84,100,100,0,0,False,Default,True,Top,15,0,3,1,0.15,1,0.15,0.15,True,True,8856,0,0,0,8856,0
5,5,85,100,100,0,0,False,Default,True,Top,15,0,3,1,0.15,1,0.15,0.15,True,True,8856,0,0,0,8856,0
5,5,86,100,100,0,0,False,Default,True,Top,15,0,3,1,0.15,1,0.15,0.15,True,True,8856,0,0,0,8856,0
5,5,87,100,100,0,0,False,Default,True,Top,15,0,3,1,0.15,1,0.15,0.15,True,True,8856,0,0,0,8856,0
5,5,88,100,100,0,0,False,Default,True,Top,15,0,3,1,0.15,1,0.15,0.15,True,True,8856,0,0,0,8856,0
5,5,89,100,100,0,0,False,Default,True,Top,15,0,3,1,0.15,1,0.15,0.15,True,True,8856,0,0,0,8856,0
5,5,90,100,100,0,0,False,Default,True,Top,15,0,3,1,0.15,1,0.15,0.15,True,True,8856,0,0,0,8856,0
5,5,91,100,100,0,0,False,Default,True,Top,15,0,3,1,0.15,1,0.15,0.15,True,True,8856,0,0,0,8856,0
5,5,92,100,100,0,0,False,Default,True,Top,15,0,3,1,0.15,1,0.15,0.15,True,True,8856,0,0,0,8856,0
5,5,93,100,100,0,0,False,Default,True,Top,15,0,3,1,0.15,1,0.15,0.15,True,True,8856,0,0,0,8856,0
5,5,94,100,100,0,0,False,Default,True,Top,15,0,3,1,0.15,1,0.15,0.15,True,True,8856,0,0,0,8856,0
5,5,95,100,100,0,0,False,Default,True,Top,15,0,3,1,0.15,1,0.15,0.15,True,True,8856,0,0,0,8856,0
5,5,96,100,100,0,0,False,Default,True,Top,15,0,3,1,0.15,1,0.15,0.15,True,True,8856,0,0,0,8856,0
5,5,97,100,100,0,0,False,Default,True,Top,15,0,3,1,0.15,1,0.15,0.15,True,True,8856,0,0,0,8856,0
5,5,98,100,100,0,0,False,Default,True,Top,15,0,3,1,0.15,1,0.15,0.15,True,True,8856,0,0,0,8856,0
5,5,99,100,100,0,0,False,Default,True,Top,15,0,3,1,0.15,1,0.15,0.15,True,True,8856,0,0,0,8856,0
5,5,100,100,100,0,0,False,Default,True,Top,15,0,3,1,0.15,1,0.15,0.15,True,True,8856,0,0,0,8856,0
30,30,0,100,100,0,0,False,Default,True,Top,15,0,3,1,0.15,1,0.15,0.15,True,True,6439,3,0,0,6442,0
30,30,1,100,100,0,0,False,Default,True,Top,15,0,3,1,0.15,1,0.15,0.15,True,True,7926,0,0,0,7926,0
30,30,2,100,100,0,0,False,Default,True,Top,15,0,3,1,0.15,1,0.15,0.15,True,True,8473,0,0,0,8473,0
30,30,3,100,100,0,0,False,Default,True,Top,15,0,3,1,0.15,1,0.15,0.15,True,True,8686,0,0,0,8686,0
30,30,4,100,100,0,0,False,Default,True,Top,15,0,3,1,0.15,1,0.15,0.15,True,True,8763,0,0,0,8763,0
30,30,5,100,100,0,0,False,Default,True,Top,15,0,3,1,0.15,1,0.15,0.15,True,True,8796,0,0,0,8796,0
30,30,6,100,100,0,0,False,Default,True,Top,15,0,3,1,0.15,1,0.15,0.15,True,True,8809,0,0,0,8809,0
30,30,7,100,100,0,0,False,Default,True,Top,15,0,3,1,0.15,1,0.15,0.15,True,True,8812,0,0,0,8812,0
30,30,8,100,100,0,0,False,Default,True,Top,15,0,3,1,0.15,1,0.15,0.15,True,True,8815,0,0,0,8815,0
30,30,9,100,100,0,0,False,Default,True,Top,15,0,3,1,0.15,1,0.15,0.15,True,True,8816,0,0,0,8816,0
30,30,10,100,100,0,0,False,Default,True,Top,15,0,3,1,0.15,1,0.15,0.15,True,True,8818,0,0,0,8818,0
30,30,11,100,100,0,0,False,Default,True,Top,15,0,3,1,0.15,1,0.15,0.15,True,True,8818,0,0,0,8818,0
30,30,12,100,100,0,0,False,Default,True,Top,15,0,3,1,0.15,1,0.15,0.15,True,True,8818,0,0,0,8818,0
30,30,13,100,100,0,0,False,Default,True,Top,15,0,3,1,0.15,1,0.15,0.15,True,True,8818,0,0,0,8818,0
30,30,14,100,100,0,0,False,Default,True,Top,15,0,3,1,0.15,1,0.15,0.15,True,True,8818,0,0,0,8818,0
30,30,15,100,100,0,0,False,Default,True,Top,15,0,3,1,0.15,1,0.15,0.15,True,True,8818,0,0,0,8818,0
30,30,16,100,100,0,0,False,Default,True,Top,15,0,3,1,0.15,1,0.15,0.15,True,True,8818,0,0,0,8818,0
30,30,17,100,100,0,0,False,Default,True,Top,15,0,3,1,0.15,1,0.15,0.15,True,True,8818,0,0,0,8818,0
30,30,18,100,100,0,0,False,Default,True,Top,15,0,3,1,0.15,1,0.15,0.15,True,True,8818,0,0,0,8818,0
30,30,19,100,100,0,0,False,Default,True,Top,15,0,3,1,0.15,1,0.15,0.15,True,True,8818,0,0,0,8818,0
30,30,20,100,100,0,0,False,Default,True,Top,15,0,3,1,0.15,1,0.15,0.15,True,True,8818,0,0,0,8818,0
30,30,21,100,100,0,0,False,Default,True,Top,15,0,3,1,0.15,1,0.15,0.15,True,True,8818,0,0,0,8818,0
30,30,22,100,100,0,0,False,Default,True,Top,15,0,3,1,0.15,1,0.15,0.15,True,True,8818,0,0,0,8818,0
30,30,23,100,100,0,0,False,Default,True,Top,15,0,3,1,0.15,1,0.15,0.15,True,True,8818,0,0,0,8818,0
30,30,24,100,100,0,0,False,Default,True,Top,15,0,3,1,0.15,1,0.15,0.15,True,True,8818,0,0,0,8818,0
30,30,25,100,100,0,0,False,Default,True,Top,15,0,3,1,0.15,1,0.15,0.15,True,True,8818,0,0,0,8818,0
30,30,26,100,100,0,0,False,Default,True,Top,15,0,3,1,0.15,1,0.15,0.15,True,True,8818,0,0,0,8818,0
30,30,27,100,100,0,0,False,Default,True,Top,15,0,3,1,0.15,1,0.15,0.15,True,True,8818,0,0,0,8818,0
30,30,28,100,100,0,0,False,Default,True,Top,15,0,3,1,0.15,1,0.15,0.15,True,True,8818,0,0,0,8818,0
30,30,29,100,100,0,0,False,Default,True,Top,15,0,3,1,0.15,1,0.15,0.15,True,True,8818,0,0,0,8818,0
30,30,30,100,100,0,0,False,Default,True,Top,15,0,3,1,0.15,1,0.15,0.15,True,True,8818,0,0,0,8818,0
30,30,31,100,100,0,0,False,Default,True,Top,15,0,3,1,0.15,1,0.15,0.15,True,True,8818,0,0,0,8818,0
30,30,32,100,100,0,0,False,Default,True,Top,15,0,3,1,0.15,1,0.15,0.15,True,True,8818,0,0,0,8818,0
30,30,33,100,100,0,0,False,Default,True,Top,15,0,3,1,0.15,1,0.15,0.15,True,True,8818,0,0,0,8818,0
30,30,34,100,100,0,0,False,Default,True,Top,15,0,3,1,0.15,1,0.15,0.15,True,True,8818,0,0,0,8818,0
30,30,35,100,100,0,0,False,Default,True,Top,15,0,3,1,0.15,1,0.15,0.15,True,True,8818,0,0,0,8818,0
30,30,36,100,100,0,0,False,Default,True,Top,15,0,3,1,0.15,1,0.15,0.15,True,True,8818,0,0,0,8818,0
30,30,37,100,100,0,0,False,Default,True,Top,15,0,3,1,0.15,1,0.15,0.15,True,True,8818,0,0,0,8818,0
30,30,38,100,100,0,0,False,Default,True,Top,15,0,3,1,0.15,1,0.15,0.15,True,True,8818,0,0,0,8818,0
30,30,39,100,100,0,0,False,Default,True,Top,15,0,3,1,0.15,1,0.15,0.15,True,True,8818,0,0,0,8818,0
30,30,40,100,100,0,0,False,Default,True,Top,15,0,3,1,0.15,1,0.15,0.15,True,True,8818,0,0,0,8818,0
30,30,41,100,100,0,0,False,Default,True,Top,15,0,3,1,0.15,1,0.15,0.15,True,True,8818,0,0,0,8818,0
30,30,42,100,100,0,0,False,Default,True,Top,15,0,3,1,0.15,1,0.15,0.15,True,True,8818,0,0,0,8818,0
30,30,43,100,100,0,0,False,Default,True,Top,15,0,3,1,0.15,1,0.15,0.15,True,True,8818,0,0,0,8818,0
30,30,44,100,100,0,0,False,Default,True,Top,15,0,3,1,0.15,1,0.15,0.15,True,True,8818,0,0,0,8818,0
30,30,45,100,100,0,0,False,Default,True,Top,15,0,3,1,0.15,1,0.15,0.15,True,True,8818,0,0,0,8818,0
30,30,46,100,100,0,0,False,Default,True,Top,15,0,3,1,0.15,1,0.15,0.15,True,True,8818,0,0,0,8818,0
30,30,47,100,100,0,0,False,Default,True,Top,15,0,3,1,0.15,1,0.15,0.15,True,True,8818,0,0,0,8818,0
30,30,48,100,100,0,0,False,Default,True,Top,15,0,3,1,0.15,1,0.15,0.15,True,True,8818,0,0,0,8818,0
30,30,49,100,100,0,0,False,Default,True,Top,15,0,3,1,0.15,1,0.15,0.15,True,True,8818,0,0,0,8818,0
30,30,50,100,100,0,0,False,Default,True,Top,15,0,3,1,0.15,1,0.15,0.15,True,True,8818,0,0,0,8818,0
30,30,51,100,100,0,0,False,Default,True,Top,15,0,3,1,0.15,1,0.15,0.15,True,True,8818,0,0,0,8818,0
30,30,52,100,100,0,0,False,Default,True,Top,15,0,3,1,0.15,1,0.15,0.15,True,True,8818,0,0,0,8818,0
30,30,53,100,100,0,0,False,Default,True,Top,15,0,3,1,0.15,1,0.15,0.15,True,True,8818,0,0,0,8818,0
30,30,54,100,100,0,0,False,Default,True,Top,15,0,3,1,0.15,1,0.15,0.15,True,True,8818,0,0,0,8818,0
30,30,55,100,100,0,0,False,Default,True,Top,15,0,3,1,0.15,1,0.15,0.15,True,True,8818,0,0,0,8818,0
30,30,56,100,100,0,0,False,Default,True,Top,15,0,3,1,0.15,1,0.15,0.15,True,True,8818,0,0,0,8818,0
30,30,57,100,100,0,0,False,Default,True,Top,15,0,3,1,0.15,1,0.15,0.15,True,True,8818,0,0,0,8818,0
30,30,58,100,100,0,0,False,Default,True,Top,15,0,3,1,0.15,1,0.15,0.15,True,True,8818,0,0,0,8818,0
30,30,59,100,100,0,0,False,Default,True,Top,15,0,3,1,0.15,1,0.15,0.15,True,True,8818,0,0,0,8818,0
30,30,60,100,100,0,0,False,Default,True,Top,15,0,3,1,0.15,1,0.15,0.15,True,True,8818,0,0,0,8818,0
30,30,61,100,100,0,0,False,Default,True,Top,15,0,3,1,0.15,1,0.15,0.15,True,True,8818,0,0,0,8818,0
30,30,62,100,100,0,0,False,Default,True,Top,15,0,3,1,0.15,1,0.15,0.15,True,True,8818,0,0,0,8818,0
30,30,63,100,100,0,0,False,Default,True,Top,15,0,3,1,0.15,1,0.15,0.15,True,True,8818,0,0,0,8818,0
30,30,64,100,100,0,0,False,Default,True,Top,15,0,3,1,0.15,1,0.15,0.15,True,True,8818,0,0,0,8818,0
30,30,65,100,100,0,0,False,Default,True,Top,15,0,3,1,0.15,1,0.15,0.15,True,True,8818,0,0,0,8818,0
30,30,66,100,100,0,0,False,Default,True,Top,15,0,3,1,0.15,1,0.15,0.15,True,True,8818,0,0,0,8818,0
30,30,67,100,100,0,0,False,Default,True,Top,15,0,3,1,0.15,1,0.15,0.15,True,True,8818,0,0,0,8818,0
30,30,68,100,100,0,0,False,Default,True,Top,15,0,3,1,0.15,1,0.15,0.15,True,True,8818,0,0,0,8818,0
30,30,69,100,100,0,0,False,Default,True,Top,15,0,3,1,0.15,1,0.15,0.15,True,True,8818,0,0,0,8818,0
30,30,70,100,100,0,0,False,Default,True,Top,15,0,3,1,0.15,1,0.15,0.15,True,True,8818,0,0,0,8818,0
30,30,71,100,100,0,0,False,Default,True,Top,15,0,3,1,0.15,1,0.15,0.15,True,True,8818,0,0,0,8818,0
30,30,72,100,100,0,0,False,Default,True,Top,15,0,3,1,0.15,1,0.15,0.15,True,True,8818,0,0,0,8818,0
30,30,73,100,100,0,0,False,Default,True,Top,15,0,3,1,0.15,1,0.15,0.15,True,True,8818,0,0,0,8818,0
30,30,74,100,100,0,0,False,Default,True,Top,15,0,3,1,0.15,1,0.15,0.15,True,True,8818,0,0,0,8818,0
30,30,75,100,100,0,0,False,Default,True,Top,15,0,3,1,0.15,1,0.15,0.15,True,True,8818,0,0,0,8818,0
30,30,76,100,100,0,0,False,Default,True,Top,15,0,3,1,0.15,1,0.15,0.15,True,True,8818,0,0,0,8818,0
30,30,77,100,100,0,0,False,Default,True,Top,15,0,3,1,0.15,1,0.15,0.15,True,True,8818,0,0,0,8818,0
30,30,78,100,100,0,0,False,Default,True,Top,15,0,3,1,0.15,1,0.15,0.15,True,True,8818,0,0,0,8818,0
30,30,79,100,100,0,0,False,Default,True,Top,15,0,3,1,0.15,1,0.15,0.15,True,True,8818,0,0,0,8818,0
30,30,80,100,100,0,0,False,Default,True,Top,15,0,3,1,0.15,1,0.15,0.15,True,True,8818,0,0,0,8818,0
30,30,81,100,100,0,0,False,Default,True,Top,15,0,3,1,0.15,1,0.15,0.15,True,True,8818,0,0,0,8818,0
30,30,82,100,100,0,0,False,Default,True,Top,15,0,3,1,0.15,1,0.15,0.15,True,True,8818,0,0,0,8818,0
30,30,83,100,100,0,0,False,Default,True,Top,15,0,3,1,0.15,1,0.15,0.15,True,True,8818,0,0,0,8818,0
30,30,84,100,100,0,0,False,Default,True,Top,15,0,3,1,0.15,1,0.15,0.15,True,True,8818,0,0,0,8818,0
30,30,85,100,100,0,0,False,Default,True,Top,15,0,3,1,0.15,1,0.15,0.15,True,True,8818,0,0,0,8818,0
30,30,86,100,100,0,0,False,Default,True,Top,15,0,3,1,0.15,1,0.15,0.15,True,True,8818,0,0,0,8818,0
30,30,87,100,100,0,0,False,Default,True,Top,15,0,3,1,0.15,1,0.15,0.15,True,True,8818,0,0,0,8818,0
30,30,88,100,100,0,0,False,Default,True,Top,15,0,3,1,0.15,1,0.15,0.15,True,True,8818,0,0,0,8818,0
30,30,89,100,100,0,0,False,Default,True,Top,15,0,3,1,0.15,1,0.15,0.15,True,True,8818,0,0,0,8818,0
30,30,90,100,100,0,0,False,Default,True,Top,15,0,3,1,0.15,1,0.15,0.15,True,True,8818,0,0,0,8818,0
30,30,91,100,100,0,0,False,Default,True,Top,15,0,3,1,0.15,1,0.15,0.15,True,True,8818,0,0,0,8818,0
30,30,92,100,100,0,0,False,Default,True,Top,15,0,3,1,0.15,1,0.15,0.15,True,True,8818,0,0,0,8818,0
30,30,93,100,100,0,0,False,Default,True,Top,15,0,3,1,0.15,1,0.15,0.15,True,True,8818,0,0,0,8818,0
30,30,94,100,100,0,0,False,Default,True,Top,15,0,3,1,0.15,1,0.15,0.15,True,True,8818,0,0,0,8818,0
30,30,95,100,100,0,0,False,Default,True,Top,15,0,3,1,0.15,1,0.15,0.15,True,True,8818,0,0,0,8818,0
30,30,96,100,100,0,0,False,Default,True,Top,15,0,3,1,0.15,1,0.15,0.15,True,True,8818,0,0,0,8818,0
30,30,97,100,100,0,0,False,Default,True,Top,15,0,3,1,0.15,1,0.15,0.15,True,True,8818,0,0,0,8818,0
30,30,98,100,100,0,0,False,Default,True,Top,15,0,3,1,0.15,1,0.15,0.15,True,True,8818,0,0,0,8818,0
30,30,99,100,100,0,0,False,Default,True,Top,15,0,3,1,0.15,1,0.15,0.15,True,True,8818,0,0,0,8818,0
30,30,100,100,100,0,0,False,Default,True,Top,15,0,3,1,0.15,1,0.15,0.15,True,True,8818,0,0,0,8818,0
16,16,0,100,100,0,0,False,Default,True,Top,15,0,3,1,0.15,1,0.15,0.15,True,True,6480,1,0,0,6481,0
16,16,1,100,100,0,0,False,Default,True,Top,15,0,3,1,0.15,1,0.15,0.15,True,True,7958,0,0,0,7958,0
16,16,2,100,100,0,0,False,Default,True,Top,15,0,3,1,0.15,1,0.15,0.15,True,True,8498,0,0,0,8498,0
16,16,3,100,100,0,0,False,Default,True,Top,15,0,3,1,0.15,1,0.15,0.15,True,True,8707,0,0,0,8707,0
16,16,4,100,100,0,0,False,Default,True,Top,15,0,3,1,0.15,1,0.15,0.15,True,True,8777,0,0,0,8777,0
16,16,5,100,100,0,0,False,Default,True,Top,15,0,3,1,0.15,1,0.15,0.15,True,True,8794,0,0,0,8794,0
16,16,6,100,100,0,0,False,Default,True,Top,15,0,3,1,0.15,1,0.15,0.15,True,True,8808,0,0,0,8808,0
16,16,7,100,100,0,0,False,Default,True,Top,15,0,3,1,0.15,1,0.15,0.15,True,True,8813,0,0,0,8813,0
16,16,8,100,100,0,0,False,Default,True,Top,15,0,3,1,0.15,1,0.15,0.15,True,True,8813,0,0,0,8813,0
16,16,9,100,100,0,0,False,Default,True,Top,15,0,3,1,0.15,1,0.15,0.15,True,True,8814,0,0,0,8814,0
16,16,10,100,100,0,0,False,Default,True,Top,15,0,3,1,0.15,1,0.15,0.15,True,True,8814,0,0,0,8814,0
16,16,11,100,100,0,0,False,Default,True,Top,15,0,3,1,0.15,1,0.15,0.15,True,True,8814,0,0,0,8814,0
16,16,12,100,100,0,0,False,Default,True,Top,15,0,3,1,0.15,1,0.15,0.15,True,True,8814,0,0,0,8814,0
16,16,13,100,100,0,0,False,Default,True,Top,15,0,3,1,0.15,1,0.15,0.15,True,True,8814,0,0,0,8814,0
16,16,14,100,100,0,0,False,Default,True,Top,15,0,3,1,0.15,1,0.15,0.15,True,True,8814,0,0,0,8814,0
16,16,15,100,100,0,0,False,Default,True,Top,15,0,3,1,0.15,1,0.15,0.15,True,True,8814,0,0,0,8814,0
16,16,16,100,100,0,0,False,Default,True,Top,15,0,3,1,0.15,1,0.15,0.15,True,True,8814,0,0,0,8814,0
16,16,17,100,100,0,0,False,Default,True,Top,15,0,3,1,0.15,1,0.15,0.15,True,True,8814,0,0,0,8814,0
16,16,18,100,100,0,0,False,Default,True,Top,15,0,3,1,0.15,1,0.15,0.15,True,True,8814,0,0,0,8814,0
16,16,19,100,100,0,0,False,Default,True,Top,15,0,3,1,0.15,1,0.15,0.15,True,True,8814,0,0,0,8814,0
16,16,20,100,100,0,0,False,Default,True,Top,15,0,3,1,0.15,1,0.15,0.15,True,True,8814,0,0,0,8814,0
16,16,21,100,100,0,0,False,Default,True,Top,15,0,3,1,0.15,1,0.15,0.15,True,True,8814,0,0,0,8814,0
16,16,22,100,100,0,0,False,Default,True,Top,15,0,3,1,0.15,1,0.15,0.15,True,True,8814,0,0,0,8814,0
16,16,23,100,100,0,0,False,Default,True,Top,15,0,3,1,0.15,1,0.15,0.15,True,True,8814,0,0,0,8814,0
16,16,24,100,100,0,0,False,Default,True,Top,15,0,3,1,0.15,1,0.15,0.15,True,True,8814,0,0,0,8814,0
16,16,25,100,100,0,0,False,Default,True,Top,15,0,3,1,0.15,1,0.15,0.15,True,True,8814,0,0,0,8814,0
16,16,26,100,100,0,0,False,Default,True,Top,15,0,3,1,0.15,1,0.15,0.15,True,True,8814,0,0,0,8814,0
16,16,27,100,100,0,0,False,Default,True,Top,15,0,3,1,0.15,1,0.15,0.15,True,True,8814,0,0,0,8814,0
16,16,28,100,100,0,0,False,Default,True,Top,15,0,3,1,0.15,1,0.15,0.15,True,True,8814,0,0,0,8814,0
16,16,29,100,100,0,0,False,Default,True,Top,15,0,3,1,0.15,1,0.15,0.15,True,True,8814,0,0,0,8814,0
16,16,30,100,100,0,0,False,Default,True,Top,15,0,3,1,0.15,1,0.15,0.15,True,True,8814,0,0,0,8814,0
16,16,31,100,100,0,0,False,Default,True,Top,15,0,3,1,0.15,1,0.15,0.15,True,True,8814,0,0,0,8814,0
16,16,32,100,100,0,0,False,Default,True,Top,15,0,3,1,0.15,1,0.15,0.15,True,True,8814,0,0,0,8814,0
16,16,33,100,100,0,0,False,Default,True,Top,15,0,3,1,0.15,1,0.15,0.15,True,True,8814,0,0,0,8814,0
16,16,34,100,100,0,0,False,Default,True,Top,15,0,3,1,0.15,1,0.15,0.15,True,True,8814,0,0,0,8814,0
16,16,35,100,100,0,0,False,Default,True,Top,15,0,3,1,0.15,1,0.15,0.15,True,True,8814,0,0,0,8814,0
16,16,36,100,100,0,0,False,Default,True,Top,15,0,3,1,0.15,1,0.15,0.15,True,True,8814,0,0,0,8814,0
16,16,37,100,100,0,0,False,Default,True,Top,15,0,3,1,0.15,1,0.15,0.15,True,True,8814,0,0,0,8814,0
16,16,38,100,100,0,0,False,Default,True,Top,15,0,3,1,0.15,1,0.15,0.15,True,True,8814,0,0,0,8814,0
16,16,39,100,100,0,0,False,Default,True,Top,15,0,3,1,0.15,1,0.15,0.15,True,True,8814,0,0,0,8814,0
16,16,40,100,100,0,0,False,Default,True,Top,15,0,3,1,0.15,1,0.15,0.15,True,True,8814,0,0,0,8814,0
16,16,41,100,100,0,0,False,Default,True,Top,15,0,3,1,0.15,1,0.15,0.15,True,True,8814,0,0,0,8814,0
16,16,42,100,100,0,0,False,Default,True,Top,15,0,3,1,0.15,1,0.15,0.15,True,True,8814,0,0,0,8814,0
16,16,43,100,100,0,0,False,Default,True,Top,15,0,3,1,0.15,1,0.15,0.15,True,True,8814,0,0,0,8814,0
16,16,44,100,100,0,0,False,Default,True,Top,15,0,3,1,0.15,1,0.15,0.15,True,True,8814,0,0,0,8814,0
16,16,45,100,100,0,0,False,Default,True,Top,15,0,3,1,0.15,1,0.15,0.15,True,True,8814,0,0,0,8814,0
16,16,46,100,100,0,0,False,Default,True,Top,15,0,3,1,0.15,1,0.15,0.15,True,True,8814,0,0,0,8814,0
16,16,47,100,100,0,0,False,Default,True,Top,15,0,3,1,0.15,1,0.15,0.15,True,True,8814,0,0,0,8814,0
16,16,48,100,100,0,0,False,Default,True,Top,15,0,3,1,0.15,1,0.15,0.15,True,True,8814,0,0,0,8814,0
16,16,49,100,100,0,0,False,Default,True,Top,15,0,3,1,0.15,1,0.15,0.15,True,True,8814,0,0,0,8814,0
16,16,50,100,100,0,0,False,Default,True,Top,15,0,3,1,0.15,1,0.15,0.15,True,True,8814,0,0,0,8814,0
16,16,51,100,100,0,0,False,Default,True,Top,15,0,3,1,0.15,1,0.15,0.15,True,True,8814,0,0,0,8814,0
16,16,52,100,100,0,0,False,Default,True,Top,15,0,3,1,0.15,1,0.15,0.15,True,True,8814,0,0,0,8814,0
16,16,53,100,100,0,0,False,Default,True,Top,15,0,3,1,0.15,1,0.15,0.15,True,True,8814,0,0,0,8814,0
16,16,54,100,100,0,0,False,Default,True,Top,15,0,3,1,0.15,1,0.15,0.15,True,True,8814,0,0,0,8814,0
16,16,55,100,100,0,0,False,Default,True,Top,15,0,3,1,0.15,1,0.15,0.15,True,True,8814,0,0,0,8814,0
16,16,56,100,100,0,0,False,Default,True,Top,15,0,3,1,0.15,1,0.15,0.15,True,True,8814,0,0,0,8814,0
16,16,57,100,100,0,0,False,Default,True,Top,15,0,3,1,0.15,1,0.15,0.15,True,True,8814,0,0,0,8814,0
16,16,58,100,100,0,0,False,Default,True,Top,15,0,3,1,0.15,1,0.15,0.15,True,True,8814,0,0,0,8814,0
16,16,59,100,100,0,0,False,Default,True,Top,15,0,3,1,0.15,1,0.15,0.15,True,True,8814,0,0,0,8814,0
16,16,60,100,100,0,0,False,Default,True,Top,15,0,3,1,0.15,1,0.15,0.15,True,True,8814,0,0,0,8814,0
16,16,61,100,100,0,0,False,Default,True,Top,15,0,3,1,0.15,1,0.15,0.15,True,True,8814,0,0,0,8814,0
16,16,62,100,100,0,0,False,Default,True,Top,15,0,3,1,0.15,1,0.15,0.15,True,True,8814,0,0,0,8814,0
16,16,63,100,100,0,0,False,Default,True,Top,15,0,3,1,0.15,1,0.15,0.15,True,True,8814,0,0,0,8814,0
16,16,64,100,100,0,0,False,Default,True,Top,15,0,3,1,0.15,1,0.15,0.15,True,True,8814,0,0,0,8814,0
16,16,65,100,100,0,0,False,Default,True,Top,15,0,3,1,0.15,1,0.15,0.15,True,True,8814,0,0,0,8814,0
16,16,66,100,100,0,0,False,Default,True,Top,15,0,3,1,0.15,1,0.15,0.15,True,True,8814,0,0,0,8814,0
16,16,67,100,100,0,0,False,Default,True,Top,15,0,3,1,0.15,1,0.15,0.15,True,True,8814,0,0,0,8814,0
16,16,68,100,100,0,0,False,Default,True,Top,15,0,3,1,0.15,1,0.15,0.15,True,True,8814,0,0,0,8814,0
16,16,69,100,100,0,0,False,Default,True,Top,15,0,3,1,0.15,1,0.15,0.15,True,True,8814,0,0,0,8814,0
16,16,70,100,100,0,0,False,Default,True,Top,15,0,3,1,0.15,1,0.15,0.15,True,True,8814,0,0,0,8814,0
16,16,71,100,100,0,0,False,Default,True,Top,15,0,3,1,0.15,1,0.15,0.15,True,True,8814,0,0,0,8814,0
16,16,72,100,100,0,0,False,Default,True,Top,15,0,3,1,0.15,1,0.15,0.15,True,True,8814,0,0,0,8814,0
16,16,73,100,100,0,0,False,Default,True,Top,15,0,3,1,0.15,1,0.15,0.15,True,True,8814,0,0,0,8814,0
16,16,74,100,100,0,0,False,Default,True,Top,15,0,3,1,0.15,1,0.15,0.15,True,True,8814,0,0,0,8814,0
16,16,75,100,100,0,0,False,Default,True,Top,15,0,3,1,0.15,1,0.15,0.15,True,True,8814,0,0,0,8814,0
16,16,76,100,100,0,0,False,Default,True,Top,15,0,3,1,0.15,1,0.15,0.15,True,True,8814,0,0,0,8814,0
16,16,77,100,100,0,0,False,Default,True,Top,15,0,3,1,0.15,1,0.15,0.15,True,True,8814,0,0,0,8814,0
16,16,78,100,100,0,0,False,Default,True,Top,15,0,3,1,0.15,1,0.15,0.15,True,True,8814,0,0,0,8814,0
16,16,79,100,100,0,0,False,Default,True,Top,15,0,3,1,0.15,1,0.15,0.15,True,True,8814,0,0,0,8814,0
16,16,80,100,100,0,0,False,Default,True,Top,15,0,3,1,0.15,1,0.15,0.15,True,True,8814,0,0,0,8814,0
16,16,81,100,100,0,0,False,Default,True,Top,15,0,3,1,0.15,1,0.15,0.15,True,True,8814,0,0,0,8814,0
16,16,82,100,100,0,0,False,Default,True,Top,15,0,3,1,0.15,1,0.15,0.15,True,True,8814,0,0,0,8814,0
16,16,83,100,100,0,0,False,Default,True,Top,15,0,3,1,0.15,1,0.15,0.15,True,True,8814,0,0,0,8814,0
16,16,84,100,100,0,0,False,Default,True,Top,15,0,3,1,0.15,1,0.15,0.15,True,True,8814,0,0,0,8814,0
16,16,85,100,100,0,0,False,Default,True,Top,15,0,3,1,0.15,1,0.15,0.15,True,True,8814,0,0,0,8814,0
